time,ax,ay,az,atotal
43.574,-2.81,-0.39,4.27,5.13
43.584,-1.53,-0.42,4.67,4.94
43.594,-0.09,-0.61,5.32,5.36
43.604,1.61,-1.20,5.41,5.77
43.614,3.69,-2.08,4.56,6.23
43.624,7.41,-3.84,2.83,8.81
43.634,10.84,-6.12,0.47,12.46
43.644,11.49,-6.58,-1.54,13.34
43.654,10.31,-6.90,-2.46,12.65
43.664,7.73,-7.59,-2.62,11.14
43.674,5.42,-8.84,-1.95,10.55
43.684,3.86,-10.16,-1.34,10.95
43.694,2.90,-11.11,-1.09,11.53
43.704,2.26,-11.74,-0.75,11.98
43.714,1.24,-12.07,-0.26,12.13
43.724,0.04,-11.98,0.35,11.98
43.734,-0.80,-11.37,0.56,11.41
43.744,-0.65,-10.73,-0.09,10.75
43.754,0.33,-10.47,-1.60,10.60
43.764,0.65,-10.13,-3.29,10.67
43.774,0.33,-9.74,-4.37,10.68
43.784,-0.11,-9.56,-4.97,10.77
43.794,-0.32,-9.07,-5.32,10.52
43.804,0.05,-7.87,-5.42,9.55
43.814,0.15,-6.79,-5.51,8.74
43.824,-0.15,-6.00,-5.53,8.16
43.834,-0.73,-5.09,-5.46,7.50
43.844,-1.01,-4.17,-5.55,7.01
43.854,-0.65,-3.36,-5.78,6.72
43.864,-0.30,-1.78,-5.20,5.51
43.874,0.18,0.21,-4.10,4.11
43.884,0.25,1.59,-2.99,3.39
43.894,0.06,2.73,-0.95,2.89
43.904,0.10,5.56,1.59,5.78
43.914,-0.17,9.12,3.58,9.80
43.924,0.89,10.90,4.97,12.01
43.934,2.98,12.28,6.82,14.36
43.944,5.17,13.29,8.38,16.54
43.954,6.46,13.91,10.10,18.36
43.965,7.23,14.38,12.20,20.20
43.975,7.85,14.58,14.03,21.70
43.985,8.26,14.18,15.05,22.27
43.995,8.01,13.39,15.43,21.94
44.004,7.03,12.63,15.27,21.02
44.014,5.67,11.80,14.08,19.23
44.024,4.29,10.55,11.80,16.40
44.034,2.83,9.24,8.60,12.94
44.044,1.47,7.96,5.10,9.57
44.054,0.31,6.77,1.81,7.02
44.064,-0.69,5.63,-1.28,5.82
44.074,-1.95,4.47,-4.15,6.41
44.084,-2.86,3.48,-6.69,8.06
44.094,-3.23,2.44,-8.63,9.54
44.104,-3.31,1.34,-10.06,10.68
44.114,-2.74,0.12,-11.17,11.50
44.124,-2.16,-1.10,-11.76,12.01
44.134,-1.79,-2.36,-11.69,12.06
44.144,-1.26,-3.82,-11.23,11.93
44.154,-0.73,-5.25,-10.63,11.88
44.164,0.56,-7.71,-9.76,12.45
44.174,2.29,-10.09,-8.10,13.14
44.185,3.17,-11.85,-5.59,13.48
44.194,3.17,-13.59,-2.71,14.22
44.205,2.51,-15.32,0.52,15.53
44.214,1.72,-16.93,3.52,17.37
44.225,1.05,-17.92,5.91,18.90
44.234,0.23,-17.90,7.89,19.56
44.245,-0.72,-16.55,9.70,19.20
44.255,-1.51,-14.82,10.50,18.22
44.265,-2.11,-13.30,9.54,16.50
44.275,-1.96,-12.19,6.36,13.89
44.285,-0.41,-11.59,1.97,11.76
44.295,1.27,-10.45,-1.71,10.67
44.305,2.09,-8.72,-4.54,10.05
44.315,2.16,-6.82,-6.67,9.78
44.325,2.05,-4.76,-7.96,9.50
44.335,1.98,-2.84,-8.37,9.06
44.345,1.77,-1.20,-7.94,8.22
44.355,1.67,0.22,-6.93,7.14
44.365,2.27,1.32,-6.13,6.67
44.375,3.11,2.33,-5.27,6.55
44.385,3.55,3.23,-3.72,6.08
44.395,3.25,5.32,-1.82,6.49
44.405,3.30,6.48,-0.03,7.28
44.415,4.22,6.65,1.48,8.01
44.425,4.49,7.58,2.50,9.16
44.435,4.90,8.70,3.23,10.49
44.445,5.39,9.60,3.97,11.71
44.455,5.64,10.26,4.73,12.62
44.465,5.63,10.57,5.40,13.14
44.475,5.47,10.69,5.70,13.29
44.485,5.13,10.71,5.58,13.12
44.495,4.45,10.45,5.11,12.45
44.505,3.81,9.71,4.15,11.23
44.515,3.28,9.12,2.98,10.14
44.525,3.16,8.03,1.62,8.78
44.535,2.57,6.61,-0.25,7.09
44.545,1.34,5.13,-1.66,5.56
44.555,-0.50,3.46,-2.61,4.36
44.565,-2.80,1.66,-2.98,4.41
44.575,-5.20,-0.33,-2.93,5.98
44.585,-6.93,-2.33,-2.67,7.78
44.595,-8.36,-3.88,-2.67,9.60
44.605,-8.97,-5.69,-3.39,11.15
44.615,-9.03,-7.86,-4.76,12.89
44.625,-10.01,-10.19,-5.15,15.18
44.635,-11.72,-12.24,-3.21,17.25
44.645,-13.04,-13.80,0.33,18.99
44.655,-13.70,-14.36,3.99,20.25
44.665,-13.91,-14.50,6.05,20.98
44.675,-13.52,-14.57,6.78,21.00
44.685,-12.83,-14.43,6.98,20.53
44.695,-11.88,-14.19,6.32,19.55
44.705,-10.38,-13.69,4.21,17.69
44.715,-8.26,-12.91,1.37,15.38
44.725,-5.69,-11.74,-1.31,13.11
44.735,-3.41,-10.50,-3.24,11.50
44.745,-1.12,-9.29,-4.52,10.39
44.755,1.50,-7.87,-5.24,9.57
44.765,4.23,-6.43,-5.42,9.41
44.775,7.48,-5.09,-5.17,10.42
44.785,10.51,-3.50,-4.36,11.90
44.795,13.97,-1.72,-3.06,14.40
44.805,16.78,0.26,-1.22,16.83
44.815,18.32,1.17,0.66,18.37
44.825,17.81,1.71,2.11,18.02
44.835,15.26,2.60,3.20,15.80
44.845,12.24,3.19,3.97,13.25
44.855,10.52,3.01,3.96,11.64
44.865,9.47,2.59,2.93,10.25
44.875,8.44,2.33,1.59,8.90
44.885,7.20,2.10,0.53,7.52
44.895,6.04,1.85,-0.49,6.34
44.905,5.36,1.67,-1.57,5.83
44.915,4.66,1.71,-2.49,5.55
44.925,3.93,1.87,-3.26,5.44
44.935,3.70,2.02,-3.92,5.75
44.945,4.00,2.18,-4.16,6.17
44.955,4.18,2.23,-3.83,6.10
44.965,4.03,2.24,-2.98,5.49
44.975,3.69,2.12,-2.04,4.72
44.985,3.49,1.65,-1.51,4.14
44.995,3.39,1.24,-1.36,3.86
45.005,3.02,1.25,-1.24,3.49
45.015,2.48,1.18,-1.10,2.96
45.025,2.01,0.73,-1.00,2.36
45.035,1.52,0.33,-0.70,1.71
45.045,1.03,0.02,-0.39,1.10
45.055,0.72,-0.28,-0.35,0.85
45.065,0.47,-0.61,-0.58,0.96
45.075,0.23,-0.93,-0.82,1.26
45.085,-0.31,-1.22,-0.55,1.38
45.095,-1.13,-1.54,0.04,1.91
45.105,-2.05,-1.85,0.51,2.81
45.115,-3.06,-2.02,0.81,3.75
45.125,-4.04,-2.27,0.99,4.74
45.135,-4.65,-2.70,1.19,5.51
45.145,-5.25,-2.96,1.59,6.23
45.155,-5.75,-3.23,2.05,6.91
45.165,-5.19,-3.57,2.15,6.66
45.175,-3.93,-3.05,2.05,5.38
45.185,-3.07,-2.21,2.03,4.29
45.195,-2.52,-1.88,1.71,3.58
45.205,-2.33,-1.48,1.45,3.12
45.215,-2.29,-1.09,1.57,2.99
45.225,-1.98,-0.80,1.80,2.79
45.235,-1.24,-0.42,1.67,2.12
45.245,-0.23,0.05,0.99,1.01
45.255,0.40,0.48,0.31,0.70
45.265,0.55,0.79,-0.27,1.00
45.275,0.63,0.96,-0.56,1.28
45.285,0.63,1.15,-0.62,1.45
45.295,0.41,1.28,-0.53,1.45
45.305,0.27,1.33,-0.48,1.44
45.315,0.35,1.37,-0.56,1.52
45.325,0.59,1.43,-0.60,1.66
45.335,0.83,1.31,-0.56,1.65
45.346,0.77,1.12,-0.25,1.38
45.355,0.25,1.00,0.08,1.03
45.365,-0.41,0.87,-0.00,0.96
45.375,-0.61,0.64,-0.46,1.00
45.385,-0.36,0.59,-0.83,1.08
45.395,-0.27,0.66,-0.90,1.15
45.405,-0.60,0.57,-0.87,1.21
45.415,-0.96,0.28,-0.78,1.27
45.426,-0.98,0.01,-0.47,1.09
45.436,-0.81,-0.16,0.01,0.82
45.446,-0.34,-0.25,0.29,0.51
45.455,0.48,-0.22,0.44,0.69
45.466,0.99,-0.18,0.62,1.18
45.476,0.98,-0.29,0.82,1.31
45.486,0.73,-0.43,0.98,1.30
45.496,0.36,-0.49,1.01,1.18
45.506,0.01,-0.40,0.87,0.96
45.516,-0.10,-0.29,0.45,0.54
45.526,0.01,-0.24,-0.09,0.26
45.536,0.30,-0.22,-0.53,0.65
45.546,0.49,-0.17,-0.70,0.87
45.556,0.53,-0.16,-0.67,0.87
45.566,0.59,-0.23,-0.58,0.86
45.576,0.47,-0.22,-0.35,0.62
45.586,0.12,-0.16,0.01,0.20
45.596,-0.24,-0.14,0.20,0.34
45.606,-0.50,-0.13,0.11,0.52
45.616,-0.61,-0.09,-0.11,0.63
45.626,-0.57,0.01,-0.36,0.68
45.636,-0.53,0.03,-0.47,0.71
45.646,-0.36,0.02,-0.52,0.63
45.656,0.09,0.03,-0.38,0.39
45.666,0.37,0.09,-0.01,0.39
45.676,0.40,0.14,0.23,0.48
45.686,0.29,0.14,0.15,0.36
45.696,0.23,0.18,-0.15,0.33
45.706,0.10,0.23,-0.47,0.53
45.716,-0.22,0.26,-0.59,0.68
45.726,-0.55,0.19,-0.53,0.79
45.736,-0.82,0.05,-0.34,0.89
45.746,-0.97,-0.03,-0.24,1.00
45.756,-0.81,-0.00,-0.36,0.88
45.766,-0.26,0.01,-0.75,0.79
45.776,0.24,0.10,-1.16,1.19
45.786,0.41,0.19,-1.21,1.29
45.796,0.33,0.04,-0.96,1.02
45.806,0.07,-0.16,-0.68,0.70
45.816,-0.23,-0.22,-0.48,0.58
45.826,-0.50,-0.24,-0.36,0.66
45.836,-0.51,-0.24,-0.24,0.61
45.846,-0.24,-0.27,-0.00,0.36
45.856,0.09,-0.25,0.34,0.43
45.866,0.30,-0.23,0.71,0.80
45.876,0.47,-0.30,0.98,1.12
45.886,0.43,-0.26,1.07,1.18
45.896,0.27,-0.13,1.04,1.08
45.906,0.04,-0.08,0.89,0.89
45.916,-0.10,-0.10,0.76,0.77
45.926,-0.24,-0.06,0.75,0.79
45.936,-0.34,-0.05,0.75,0.83
45.946,-0.39,-0.09,0.62,0.74
45.956,-0.32,-0.10,0.42,0.53
45.964,-0.08,-0.09,0.29,0.31
45.975,0.16,0.00,0.20,0.25
45.984,0.36,0.09,0.14,0.39
45.995,0.43,0.11,0.16,0.48
46.004,0.32,0.11,0.20,0.39
46.015,0.12,0.10,0.20,0.25
46.025,-0.01,0.12,0.23,0.26
46.035,-0.09,0.08,0.12,0.17
46.045,0.01,0.01,-0.03,0.03
46.055,0.30,0.03,-0.14,0.33
46.065,0.39,0.12,-0.16,0.44
46.075,0.30,0.08,-0.19,0.36
46.085,0.19,0.01,-0.19,0.27
46.095,0.01,-0.01,-0.14,0.14
46.105,-0.19,-0.05,-0.02,0.20
46.115,-0.35,-0.11,0.03,0.37
46.125,-0.46,-0.20,-0.03,0.50
46.135,-0.43,-0.23,-0.18,0.52
46.145,-0.35,-0.15,-0.28,0.47
46.155,-0.27,-0.13,-0.31,0.44
46.165,0.02,-0.16,-0.28,0.32
46.175,0.28,-0.15,-0.13,0.35
46.185,0.24,-0.10,0.06,0.27
46.195,0.03,-0.06,0.18,0.19
46.205,-0.18,-0.08,0.18,0.27
46.215,-0.42,-0.04,0.10,0.43
46.225,-0.41,-0.01,0.03,0.41
46.235,-0.21,0.06,-0.05,0.22
46.245,-0.05,0.09,-0.08,0.13
46.255,0.15,0.05,-0.17,0.23
46.265,0.18,-0.00,-0.16,0.24
46.275,0.05,-0.03,0.01,0.06
46.285,-0.09,-0.12,0.23,0.28
46.295,-0.17,-0.15,0.31,0.39
46.305,-0.16,-0.11,0.28,0.35
46.315,-0.10,-0.07,0.17,0.21
46.325,-0.03,0.01,0.03,0.04
46.335,-0.03,0.02,-0.12,0.12
46.348,-0.07,-0.02,-0.29,0.30
46.359,-0.03,-0.09,-0.32,0.33
46.369,-0.13,-0.14,-0.17,0.26
46.379,-0.16,-0.18,-0.08,0.25
46.389,-0.07,-0.15,-0.07,0.18
46.399,-0.02,-0.10,0.02,0.11
46.409,0.10,-0.03,0.02,0.11
46.419,0.18,0.04,-0.00,0.19
46.429,0.11,0.08,-0.07,0.15
46.439,0.01,0.02,-0.25,0.25
46.449,-0.12,0.06,-0.38,0.40
46.459,-0.19,0.14,-0.37,0.44
46.469,-0.25,0.10,-0.29,0.39
46.479,-0.28,0.05,-0.12,0.31
46.489,-0.23,0.00,0.02,0.23
46.499,-0.11,-0.05,0.08,0.15
46.509,0.12,-0.07,0.03,0.14
46.519,0.28,-0.05,-0.02,0.29
46.529,0.33,-0.05,0.03,0.33
46.539,0.37,-0.10,0.08,0.39
46.549,0.26,-0.08,0.15,0.31
46.559,0.05,-0.08,0.21,0.23
46.569,-0.06,-0.14,0.28,0.32
46.579,-0.12,-0.18,0.33,0.39
46.589,-0.26,-0.18,0.30,0.44
46.599,-0.39,-0.15,0.19,0.46
46.609,-0.29,-0.15,0.06,0.33
46.619,-0.04,-0.12,-0.05,0.14
46.629,0.23,-0.08,-0.05,0.25
46.639,0.39,-0.08,-0.04,0.40
46.649,0.34,-0.09,0.04,0.35
46.659,0.11,-0.14,0.11,0.21
46.669,-0.14,-0.16,0.18,0.28
46.679,-0.24,-0.16,0.14,0.32
46.689,-0.31,-0.14,0.06,0.34
46.699,-0.34,-0.14,-0.03,0.37
46.709,-0.29,-0.14,-0.08,0.33
46.719,-0.07,-0.14,-0.04,0.16
46.729,0.18,-0.12,0.01,0.22
46.739,0.41,-0.07,0.00,0.41
46.749,0.37,-0.07,-0.05,0.38
46.759,0.28,-0.07,-0.18,0.34
46.769,0.14,0.01,-0.19,0.24
46.779,0.00,-0.02,-0.07,0.07
46.789,-0.07,-0.08,0.03,0.11
46.799,-0.15,-0.10,0.09,0.20
46.809,-0.26,-0.10,0.09,0.29
46.819,-0.24,-0.12,0.06,0.27
46.829,-0.23,-0.09,0.00,0.25
46.839,-0.18,-0.05,-0.08,0.21
46.849,-0.16,0.01,-0.18,0.24
46.859,-0.10,0.03,-0.35,0.36
46.869,-0.01,0.08,-0.52,0.52
46.879,-0.00,0.17,-0.52,0.55
46.889,-0.13,0.13,-0.36,0.40
46.899,-0.18,0.08,-0.14,0.24
46.909,-0.09,0.03,0.05,0.11
46.919,0.10,0.03,0.19,0.21
46.929,0.33,0.14,0.29,0.46
46.939,0.30,0.06,0.26,0.40
46.949,0.05,-0.18,0.22,0.29
46.959,0.00,-0.08,0.23,0.24
46.969,0.04,0.02,0.21,0.22
46.979,0.12,0.00,0.17,0.21
46.989,0.27,0.03,0.09,0.29
46.999,0.36,0.09,0.04,0.37
47.009,0.23,-0.06,0.09,0.25
47.019,0.08,-0.09,0.17,0.21
47.029,-0.05,0.17,0.38,0.41
47.039,-0.21,-0.13,0.54,0.59
47.049,-0.05,-0.34,0.59,0.68
47.059,0.00,-0.35,0.58,0.68
47.069,0.21,-0.39,0.61,0.76
47.079,0.32,-0.43,0.66,0.85
47.089,0.21,-0.40,0.77,0.89
47.099,-0.01,-0.27,0.87,0.91
47.109,-0.19,-0.29,0.56,0.66
47.119,-0.24,-0.36,0.24,0.49
47.129,-0.14,-0.31,0.06,0.34
47.139,-0.02,-0.29,-0.08,0.31
47.149,0.23,-0.26,-0.17,0.39
47.159,0.40,-0.06,-0.15,0.43
47.169,0.50,0.27,0.04,0.57
47.179,0.62,0.36,0.06,0.72
47.189,0.31,-0.03,-0.12,0.33
47.199,0.11,-0.07,-0.41,0.43
47.209,-0.10,-0.09,-0.61,0.63
47.219,-0.29,-0.12,-0.51,0.60
47.229,-0.31,-0.11,-0.17,0.37
47.239,-0.16,-0.12,0.13,0.23
47.249,-0.10,-0.15,0.12,0.21
47.259,-0.21,-0.18,-0.19,0.34
47.269,-0.47,-0.21,-0.60,0.79
47.279,-0.71,-0.33,-0.83,1.15
47.289,-0.81,-0.44,-0.90,1.29
47.299,-0.91,-0.41,-0.79,1.27
47.309,-0.92,-0.34,-0.70,1.21
47.319,-0.81,-0.33,-0.65,1.09
47.329,-0.55,-0.30,-0.66,0.91
47.339,-0.28,-0.16,-0.57,0.65
47.349,-0.06,-0.06,-0.49,0.50
47.359,0.12,0.02,-0.53,0.54
47.370,0.19,0.07,-0.51,0.54
47.380,0.07,0.15,-0.18,0.24
47.389,-0.04,0.12,0.22,0.25
47.400,-0.00,-0.03,0.39,0.39
47.410,0.09,-0.10,0.42,0.44
47.419,0.22,-0.10,0.32,0.41
47.429,0.41,-0.03,0.21,0.46
47.439,0.63,-0.02,0.16,0.65
47.449,0.75,-0.02,0.33,0.82
47.460,0.62,-0.10,0.55,0.83
47.470,0.33,-0.24,0.72,0.83
47.479,0.07,-0.36,0.80,0.88
47.490,0.17,-0.52,0.81,0.98
47.500,0.64,-0.68,0.99,1.36
47.509,0.65,-0.27,0.89,1.14
47.519,0.25,0.24,0.09,0.36
47.530,0.16,0.15,-0.44,0.49
47.540,0.21,-0.01,-0.41,0.46
47.550,0.03,0.03,-0.04,0.06
47.560,0.02,0.03,0.28,0.28
47.570,0.16,-0.00,0.35,0.39
47.579,0.31,-0.03,0.16,0.35
47.590,0.33,0.00,-0.12,0.35
47.600,0.32,0.06,-0.38,0.50
47.610,0.28,0.15,-0.57,0.65
47.620,0.16,0.23,-0.70,0.75
47.630,0.01,0.25,-0.73,0.77
47.640,-0.13,0.23,-0.70,0.75
47.650,-0.19,0.18,-0.65,0.70
47.660,-0.19,0.15,-0.63,0.67
47.670,-0.15,0.12,-0.64,0.67
47.680,-0.24,0.09,-0.75,0.79
47.690,-0.36,0.06,-0.84,0.92
47.700,-0.42,0.06,-0.86,0.96
47.710,-0.47,0.10,-0.80,0.94
47.720,-0.49,0.15,-0.59,0.78
47.730,-0.34,0.13,-0.40,0.54
47.740,-0.12,0.00,-0.22,0.25
47.750,-0.03,-0.14,-0.08,0.16
47.760,-0.10,-0.19,0.01,0.21
47.770,-0.27,-0.15,0.06,0.31
47.780,-0.44,-0.15,0.11,0.48
47.790,-0.50,-0.29,0.21,0.61
47.800,-0.41,-0.48,0.39,0.75
47.810,-0.22,-0.61,0.61,0.89
47.820,-0.12,-0.65,0.75,1.00
47.830,-0.14,-0.66,0.88,1.11
47.840,-0.14,-0.68,0.92,1.15
47.850,-0.08,-0.65,0.80,1.04
47.860,-0.05,-0.52,0.58,0.78
47.870,0.09,-0.38,0.49,0.63
47.880,0.27,-0.19,0.54,0.63
47.890,0.33,-0.17,0.58,0.69
47.900,0.24,-0.23,0.43,0.54
47.910,0.01,-0.22,0.15,0.27
47.920,-0.14,-0.16,-0.15,0.26
47.930,-0.11,-0.04,-0.44,0.46
47.940,0.02,0.12,-0.61,0.63
47.950,0.11,0.25,-0.65,0.70
47.960,0.19,0.31,-0.50,0.62
47.970,0.20,0.38,-0.32,0.54
47.980,0.06,0.42,-0.18,0.47
47.990,-0.06,0.41,-0.13,0.43
48.000,-0.16,0.41,-0.17,0.47
48.010,-0.20,0.44,-0.25,0.54
48.020,-0.09,0.48,-0.29,0.56
48.030,0.03,0.55,-0.25,0.61
48.040,0.08,0.55,-0.15,0.58
48.050,0.15,0.53,-0.04,0.55
48.060,0.23,0.50,0.01,0.55
48.070,0.20,0.42,-0.07,0.47
48.080,0.12,0.33,-0.18,0.39
48.090,-0.00,0.23,-0.18,0.29
48.100,-0.16,0.12,-0.04,0.20
48.110,-0.29,0.04,0.13,0.32
48.120,-0.42,-0.06,0.20,0.47
48.130,-0.44,-0.13,0.27,0.53
48.140,-0.38,-0.17,0.32,0.52
48.150,-0.14,-0.19,0.28,0.37
48.160,0.11,-0.18,0.17,0.27
48.170,0.27,-0.22,0.01,0.35
48.180,0.33,-0.23,-0.13,0.42
48.190,0.28,-0.28,-0.23,0.46
48.200,0.20,-0.36,-0.29,0.50
48.210,0.07,-0.43,-0.32,0.54
48.220,-0.03,-0.50,-0.29,0.58
48.230,-0.02,-0.60,-0.22,0.64
48.240,0.10,-0.69,-0.18,0.72
48.250,0.28,-0.71,-0.14,0.77
48.260,0.32,-0.58,-0.00,0.66
48.270,0.39,-0.48,0.15,0.63
48.280,0.38,-0.50,0.25,0.68
48.290,0.29,-0.52,0.21,0.63
48.300,0.28,-0.49,0.02,0.57
48.310,0.38,-0.41,-0.22,0.61
48.320,0.44,-0.29,-0.43,0.69
48.330,0.38,-0.23,-0.47,0.65
48.340,0.13,-0.26,-0.23,0.37
48.350,-0.16,-0.38,0.10,0.42
48.360,-0.30,-0.53,0.38,0.71
48.370,-0.34,-0.54,0.56,0.85
48.380,-0.34,-0.45,0.72,0.92
48.390,-0.21,-0.37,0.74,0.86
48.400,-0.06,-0.31,0.68,0.75
48.410,0.02,-0.17,0.61,0.63
48.420,-0.00,-0.05,0.66,0.66
48.430,-0.08,-0.03,0.70,0.70
48.440,-0.25,-0.05,0.71,0.76
48.450,-0.47,-0.11,0.66,0.82
48.460,-0.57,-0.21,0.54,0.82
48.470,-0.59,-0.23,0.42,0.76
48.480,-0.49,-0.20,0.26,0.59
48.490,-0.32,-0.19,0.14,0.39
48.500,-0.29,-0.20,0.06,0.36
48.510,-0.43,-0.23,0.09,0.50
48.520,-0.57,-0.30,0.12,0.65
48.530,-0.74,-0.44,0.08,0.86
48.540,-0.91,-0.51,0.02,1.04
48.550,-0.95,-0.60,-0.01,1.12
48.560,-0.93,-0.67,0.05,1.15
48.570,-0.95,-0.75,0.11,1.21
48.580,-0.93,-0.83,0.09,1.25
48.591,-0.87,-0.94,0.01,1.28
48.600,-0.96,-1.10,-0.13,1.46
48.611,-1.14,-1.18,-0.26,1.66
48.621,-1.34,-1.24,-0.34,1.85
48.630,-1.50,-1.28,-0.23,1.99
48.640,-1.66,-1.33,-0.03,2.13
48.650,-1.71,-1.34,0.04,2.17
48.661,-1.62,-1.28,-0.07,2.07
48.670,-1.40,-1.15,-0.15,1.82
48.681,-0.98,-0.93,-0.10,1.36
48.691,-0.48,-0.74,-0.01,0.88
48.701,-0.02,-0.61,0.01,0.61
48.711,0.18,-0.41,0.01,0.45
48.720,0.18,-0.14,0.04,0.23
48.730,0.20,0.05,0.01,0.21
48.741,0.27,0.23,-0.02,0.35
48.751,0.43,0.41,-0.07,0.60
48.761,0.61,0.56,-0.03,0.83
48.770,0.76,0.67,0.02,1.02
48.781,0.89,0.69,0.05,1.13
48.791,0.83,0.80,0.08,1.16
48.801,0.89,0.94,0.15,1.30
48.811,1.14,1.04,0.15,1.55
48.821,1.46,1.14,0.14,1.86
48.831,1.69,1.28,0.16,2.13
48.841,1.78,1.37,0.20,2.25
48.851,1.63,1.45,0.32,2.21
48.861,1.51,1.54,0.48,2.21
48.871,1.55,1.59,0.54,2.29
48.881,1.86,1.63,0.56,2.54
48.891,2.36,1.64,0.61,2.94
48.901,2.86,1.64,0.68,3.37
48.911,3.17,1.51,0.61,3.56
48.921,3.11,1.45,0.45,3.46
48.931,2.65,1.45,0.28,3.03
48.941,2.01,1.26,0.09,2.37
48.951,1.51,0.84,-0.03,1.73
48.961,1.06,0.41,-0.03,1.14
48.971,0.65,0.13,-0.04,0.66
48.981,0.42,-0.04,-0.08,0.43
48.991,0.40,-0.18,-0.17,0.47
49.001,0.42,-0.25,-0.28,0.56
49.011,0.40,-0.29,-0.44,0.66
49.021,0.35,-0.39,-0.65,0.83
49.031,0.22,-0.46,-0.80,0.94
49.041,-0.03,-0.49,-0.75,0.90
49.051,-0.33,-0.61,-0.63,0.94
49.061,-0.52,-0.81,-0.37,1.03
49.071,-0.59,-0.96,-0.18,1.14
49.081,-0.55,-1.01,-0.11,1.15
49.091,-0.48,-0.99,-0.12,1.10
49.101,-0.35,-0.95,-0.32,1.06
49.111,-0.29,-0.87,-0.57,1.08
49.121,-0.34,-0.78,-0.61,1.05
49.131,-0.53,-0.79,-0.47,1.06
49.141,-0.74,-0.91,-0.26,1.20
49.151,-0.90,-1.02,-0.18,1.38
49.161,-1.02,-1.02,-0.12,1.45
49.171,-1.02,-0.91,-0.05,1.37
49.181,-0.89,-0.78,-0.04,1.18
49.191,-0.74,-0.67,-0.12,1.01
49.201,-0.67,-0.57,-0.25,0.91
49.211,-0.58,-0.47,-0.33,0.81
49.221,-0.51,-0.38,-0.38,0.74
49.231,-0.49,-0.31,-0.36,0.68
49.241,-0.46,-0.25,-0.30,0.60
49.251,-0.35,-0.21,-0.25,0.48
49.261,-0.35,-0.16,-0.18,0.42
49.271,-0.38,-0.11,-0.05,0.40
49.281,-0.36,-0.07,0.11,0.38
49.291,-0.32,-0.08,0.22,0.40
49.301,-0.33,-0.11,0.29,0.45
49.311,-0.47,-0.08,0.38,0.61
49.321,-0.52,-0.06,0.45,0.69
49.331,-0.41,-0.02,0.60,0.73
49.341,-0.29,0.08,0.81,0.86
49.351,-0.19,0.16,0.91,0.94
49.361,-0.14,0.16,0.91,0.94
49.371,-0.15,0.10,0.79,0.81
49.381,-0.17,0.04,0.52,0.55
49.391,-0.27,0.05,0.13,0.30
49.401,-0.42,0.11,-0.20,0.48
49.411,-0.56,0.12,-0.42,0.71
49.421,-0.62,0.05,-0.50,0.80
49.431,-0.66,-0.02,-0.54,0.85
49.441,-0.68,-0.08,-0.63,0.93
49.451,-0.75,-0.12,-0.65,1.00
49.461,-0.77,-0.19,-0.58,0.98
49.471,-0.70,-0.25,-0.50,0.89
49.481,-0.62,-0.25,-0.39,0.77
49.491,-0.57,-0.18,-0.19,0.62
49.501,-0.44,-0.16,-0.02,0.47
49.511,-0.29,-0.18,0.11,0.36
49.521,-0.24,-0.18,0.22,0.37
49.531,-0.15,-0.20,0.30,0.39
49.541,-0.13,-0.21,0.45,0.51
49.551,-0.06,-0.21,0.59,0.63
49.561,-0.05,-0.17,0.58,0.61
49.571,-0.11,-0.11,0.59,0.61
49.581,-0.05,-0.06,0.56,0.57
49.591,0.01,-0.02,0.60,0.60
49.601,-0.06,0.02,0.66,0.66
49.611,-0.14,0.03,0.71,0.72
49.621,-0.17,-0.08,0.68,0.70
49.631,-0.18,-0.15,0.66,0.70
49.641,-0.14,-0.08,0.56,0.58
49.651,-0.07,0.06,0.34,0.35
49.661,0.04,0.20,0.11,0.23
49.671,0.18,0.29,-0.06,0.35
49.681,0.32,0.34,-0.18,0.50
49.692,0.47,0.37,-0.24,0.64
49.701,0.57,0.37,-0.24,0.72
49.711,0.56,0.35,-0.26,0.72
49.721,0.41,0.34,-0.27,0.59
49.731,0.20,0.30,-0.23,0.43
49.741,0.11,0.22,-0.14,0.28
49.751,0.17,0.15,-0.05,0.23
49.761,0.31,0.15,-0.01,0.35
49.771,0.38,0.16,0.00,0.41
49.781,0.48,0.18,-0.06,0.52
49.792,0.49,0.16,-0.07,0.52
49.801,0.37,0.12,0.01,0.39
49.811,0.21,0.03,0.02,0.21
49.821,0.07,-0.04,-0.02,0.08
49.832,-0.03,-0.06,-0.10,0.12
49.841,-0.08,-0.06,-0.14,0.17
49.851,-0.07,-0.03,0.06,0.10
49.862,0.04,-0.08,0.36,0.37
49.871,0.17,-0.14,0.56,0.60
49.882,0.29,-0.06,0.59,0.66
49.892,0.41,0.02,0.43,0.59
49.901,0.50,0.11,0.16,0.53
49.912,0.42,0.18,-0.04,0.46
49.922,0.34,0.17,-0.10,0.39
49.931,0.27,0.09,-0.11,0.31
49.942,0.24,0.05,-0.10,0.26
49.952,0.22,0.03,-0.09,0.24
49.962,0.26,-0.02,-0.05,0.26
49.968,0.31,-0.10,0.02,0.33
49.978,0.24,-0.11,-0.00,0.26
49.988,0.09,-0.16,-0.18,0.26
49.998,-0.08,-0.22,-0.42,0.48
50.008,-0.19,-0.25,-0.65,0.72
50.018,-0.21,-0.22,-0.83,0.88
50.028,-0.11,-0.21,-0.89,0.92
