time,ax,ay,az,atotal
202.417,-0.40,-0.64,2.71,2.81
202.427,-0.76,0.75,-1.36,1.72
202.437,-0.86,-1.18,1.14,1.85
202.447,-1.07,-0.72,1.50,1.98
202.457,-1.44,0.07,-0.42,1.50
202.467,-1.02,-0.49,-0.26,1.16
202.477,-1.17,-0.12,0.14,1.19
202.487,-1.09,0.61,-0.74,1.45
202.498,-0.61,-0.29,0.23,0.71
202.508,-1.59,0.36,-0.45,1.69
202.518,-1.18,-0.16,-0.94,1.52
202.528,-0.35,-1.28,0.67,1.49
202.538,-0.20,0.44,-0.70,0.85
202.548,-0.91,-0.35,0.04,0.98
202.558,-0.89,-0.04,-0.29,0.93
202.568,-1.34,0.88,-2.47,2.95
202.578,-0.39,0.44,0.27,0.64
202.588,-0.25,-0.21,2.16,2.19
202.598,-1.11,0.70,-0.71,1.49
202.608,-1.69,-0.48,-0.79,1.93
202.618,-1.13,-0.09,0.27,1.16
202.628,-0.59,0.26,0.07,0.65
202.638,-0.15,0.88,0.92,1.28
202.648,-0.29,0.66,0.27,0.78
202.658,-0.81,0.02,-0.70,1.07
202.668,-0.21,-1.03,0.19,1.07
202.678,-0.98,-0.25,-0.48,1.12
202.688,-1.24,0.12,-0.19,1.26
202.698,-1.14,-0.07,0.26,1.17
202.708,-0.65,0.31,-0.01,0.72
202.718,-0.72,0.70,-1.42,1.74
202.728,-1.03,0.27,-1.04,1.49
202.738,-0.83,0.35,-0.32,0.95
202.748,-0.29,-0.80,0.68,1.09
202.758,-0.33,-0.88,-0.37,1.01
202.768,-1.02,-0.62,-0.23,1.22
202.778,-1.20,-0.04,0.05,1.20
202.788,-0.47,0.14,0.98,1.10
202.799,-0.61,1.22,-1.24,1.85
202.809,-1.00,-0.12,-0.84,1.31
202.819,-0.66,-0.13,-1.09,1.29
202.829,-0.89,0.66,-0.87,1.41
202.839,-0.83,-0.56,0.96,1.39
202.849,-1.08,-0.69,1.62,2.07
202.859,-1.46,0.47,-1.56,2.19
202.869,-0.61,-0.17,-0.03,0.63
202.879,-0.48,-0.32,1.00,1.15
202.889,-0.77,0.79,-1.04,1.52
202.899,-1.27,0.13,-1.27,1.80
202.909,-1.23,-0.34,-0.48,1.37
202.919,-0.79,0.04,-0.68,1.04
202.929,-0.37,-0.30,0.90,1.02
202.939,-1.04,0.51,-0.23,1.18
202.949,-1.19,-0.51,0.29,1.33
202.959,-1.04,-0.78,0.39,1.36
202.969,-1.21,-0.72,-0.15,1.41
202.979,-1.26,0.20,-0.17,1.29
202.989,-0.90,-0.04,0.52,1.04
202.999,-0.51,0.48,0.67,0.96
203.009,-0.61,0.50,-1.08,1.34
203.019,-0.75,-0.31,-0.25,0.85
203.029,-1.11,-0.22,-0.49,1.24
203.039,-1.23,0.25,0.15,1.26
203.049,-0.52,-0.11,0.20,0.57
203.059,-0.87,0.48,-0.14,1.01
203.070,-0.50,0.33,-1.07,1.23
203.080,-0.21,-0.22,0.49,0.58
203.090,-1.36,0.77,-0.46,1.63
203.100,-1.69,0.47,-0.89,1.97
203.110,-1.11,-0.49,0.35,1.26
203.120,-0.54,0.08,-0.25,0.60
203.130,-0.86,-0.13,-0.71,1.13
203.140,-0.52,-0.46,1.28,1.45
203.150,-1.00,-0.02,0.94,1.37
203.160,-0.75,-0.11,1.70,1.86
203.170,-1.08,-0.66,0.58,1.39
203.180,-0.95,-1.57,0.41,1.88
203.190,-0.89,-1.07,-0.22,1.41
203.200,-1.10,-0.06,0.96,1.46
203.210,-1.03,-0.06,1.63,1.93
203.220,-0.33,0.09,1.37,1.41
203.230,-0.30,-0.46,-0.14,0.56
203.240,-0.68,-1.03,0.30,1.27
203.250,-1.39,-0.02,-0.85,1.63
203.260,-1.00,0.20,-0.05,1.02
203.270,-0.22,0.40,-0.98,1.08
203.280,0.24,0.81,-1.33,1.57
203.290,-0.33,-0.29,-1.59,1.65
203.300,-0.55,-0.19,-0.74,0.94
203.310,-0.99,1.16,-2.06,2.56
203.320,-0.95,0.71,-1.10,1.61
203.330,-0.57,0.20,-1.09,1.25
203.340,-0.20,-0.23,-2.30,2.32
203.350,-1.00,-0.24,-0.51,1.15
203.360,-1.21,-0.00,0.48,1.30
203.371,-1.33,-0.37,0.90,1.65
203.381,-1.07,-0.11,-0.51,1.19
203.391,-0.61,-0.83,0.30,1.07
203.401,-0.60,-0.67,0.48,1.02
203.411,-1.07,-0.72,0.34,1.34
203.421,-0.83,-0.49,1.25,1.58
203.431,-0.68,-0.27,0.81,1.09
203.441,-0.64,-0.41,1.08,1.32
203.451,-0.73,0.21,0.08,0.76
203.461,-1.58,-0.13,-0.37,1.63
203.471,-1.31,-0.91,-0.53,1.67
203.481,-0.64,-0.54,-0.17,0.86
203.491,-0.22,0.08,-0.48,0.54
203.501,-0.51,-0.48,0.69,0.98
203.511,-0.87,0.16,0.15,0.90
203.521,-1.31,0.14,-1.58,2.06
203.531,0.16,-0.69,-1.33,1.51
203.541,0.15,-0.41,-0.87,0.98
203.551,-0.44,-0.69,-0.71,1.08
203.561,-0.10,-1.06,-0.01,1.07
203.571,-1.35,0.28,-0.24,1.40
203.581,-1.29,-0.08,0.01,1.29
203.591,-1.31,-0.69,-0.88,1.73
203.601,-0.71,-0.40,-1.29,1.53
203.611,-0.41,-0.67,-0.26,0.82
203.621,-0.28,-0.51,0.57,0.82
203.631,-0.98,-0.49,0.28,1.13
203.641,-0.63,-0.71,0.44,1.05
203.652,-1.04,-0.23,0.94,1.42
203.662,-0.97,-0.32,-0.70,1.24
203.672,-0.88,-0.33,-1.83,2.06
203.682,-0.67,-0.01,-0.41,0.78
203.692,-0.50,0.16,-0.22,0.56
203.702,-1.08,-0.29,-0.22,1.14
203.712,-1.29,-0.40,-0.15,1.36
203.722,-1.21,-0.86,0.81,1.69
203.732,-0.14,-0.62,-0.38,0.74
203.742,-0.02,-0.76,0.53,0.93
203.752,-0.85,-0.39,-0.51,1.06
203.762,-0.52,-0.26,0.22,0.62
203.772,-0.47,-0.09,0.71,0.85
203.782,-0.58,0.19,0.33,0.69
203.792,-0.53,-0.35,-0.98,1.16
203.802,-0.90,-0.37,-0.12,0.98
203.812,-0.27,-0.81,0.12,0.86
203.822,-0.24,-0.31,0.24,0.46
203.832,-0.68,-0.54,0.00,0.87
203.842,-0.49,-0.77,1.39,1.66
203.852,-0.36,0.38,0.53,0.75
203.862,-0.20,0.24,-0.86,0.91
203.872,-0.12,-0.41,-0.41,0.59
203.882,0.14,-0.64,-1.46,1.60
203.892,-0.47,0.00,0.04,0.47
203.902,-0.44,-0.30,1.04,1.17
203.912,-0.63,0.61,0.52,1.02
203.922,0.15,-0.13,-0.87,0.90
203.933,0.19,-0.71,-0.35,0.82
203.943,-0.62,-0.87,-1.88,2.16
203.953,-0.60,0.02,-0.79,1.00
203.963,-0.43,0.00,1.43,1.49
203.973,-0.31,0.16,1.28,1.33
203.983,-0.61,-0.25,-0.40,0.77
203.993,-0.32,-0.91,-0.06,0.96
204.003,0.21,-0.39,-0.71,0.84
204.013,-0.36,0.33,0.81,0.95
204.023,-0.51,0.36,-0.15,0.64
204.033,-0.51,0.32,0.26,0.66
204.043,0.16,-0.16,-1.31,1.33
204.053,0.20,-0.75,0.32,0.84
204.063,-0.56,-0.43,-0.37,0.80
204.073,-0.37,0.29,0.55,0.72
204.083,-0.52,0.17,0.92,1.07
204.093,-0.16,0.28,0.05,0.33
204.103,0.07,0.55,-1.37,1.48
204.113,-0.09,0.22,-1.68,1.70
204.123,-0.50,0.38,-1.60,1.72
204.133,-0.25,0.07,-0.45,0.52
204.143,0.33,-0.48,1.17,1.31
204.153,-0.25,-0.51,0.33,0.66
204.163,-0.40,-0.17,-0.58,0.73
204.173,-0.49,-0.58,0.01,0.76
204.184,0.18,-0.15,0.13,0.27
204.193,0.12,0.35,-1.26,1.32
204.203,-0.77,-0.22,-0.73,1.08
204.213,-0.92,-0.42,-1.08,1.48
204.223,-0.13,0.40,-0.47,0.63
204.234,-0.05,-0.31,0.34,0.46
204.244,0.07,-0.47,0.61,0.78
204.254,-0.93,-0.16,-1.19,1.52
204.264,0.02,-1.57,0.38,1.61
204.274,-0.32,-0.66,1.08,1.30
204.284,-0.35,0.27,-0.46,0.64
204.294,-0.58,0.29,-0.37,0.74
204.304,-0.25,-0.13,-0.00,0.29
204.314,-0.53,0.87,-1.31,1.66
204.324,-0.58,0.27,-2.13,2.23
204.334,-1.03,-0.84,-0.27,1.36
204.344,-0.66,-0.54,-0.45,0.96
204.354,-1.02,0.51,-2.75,2.98
204.364,0.08,0.48,-0.38,0.62
204.374,0.10,0.86,0.19,0.89
204.384,-0.33,0.62,-1.45,1.62
204.394,-0.99,0.06,-2.62,2.80
204.404,-0.89,-0.69,-1.50,1.88
204.414,0.06,-0.33,-0.64,0.72
204.424,-0.63,0.27,-0.64,0.94
204.434,-0.41,0.55,-0.72,0.99
204.444,-0.02,-0.26,-0.18,0.32
204.454,0.53,-0.08,0.31,0.62
204.464,-0.73,-0.24,-0.14,0.78
204.474,-0.62,-0.91,-0.07,1.10
204.484,-1.22,-0.76,0.21,1.46
204.495,-0.32,-0.45,-0.01,0.56
204.504,-0.56,-0.34,1.54,1.67
204.515,-0.86,0.12,-0.01,0.87
204.525,-0.59,-0.20,1.41,1.54
204.535,-0.16,-0.65,0.55,0.86
204.545,-0.31,-0.91,0.17,0.98
204.555,-1.04,-1.12,0.28,1.55
204.565,-0.70,-0.40,0.14,0.81
204.575,-0.68,-0.46,0.56,0.99
204.585,-0.44,-0.06,0.36,0.57
204.595,-0.81,-0.41,0.20,0.93
204.605,0.15,-0.33,0.73,0.81
204.615,-0.81,-0.70,-1.16,1.57
204.625,-0.71,-0.80,-0.58,1.21
204.635,-0.92,-0.73,-0.79,1.41
204.645,-0.32,-0.05,-0.54,0.63
204.655,0.03,-0.07,0.09,0.12
204.665,-0.10,-0.07,0.53,0.55
204.675,-0.44,0.04,0.19,0.48
204.685,-0.83,-1.11,0.34,1.43
204.695,-1.23,-1.37,-0.68,1.96
204.705,-0.50,-1.16,-2.15,2.49
204.715,-0.11,-0.13,-0.30,0.34
204.725,-0.20,-0.12,0.20,0.31
204.735,-0.37,-0.60,0.18,0.73
204.745,-0.79,1.25,-1.78,2.31
204.755,-0.49,-0.28,-1.72,1.81
204.765,0.30,-2.61,-0.78,2.74
204.775,0.10,-1.08,-2.40,2.63
204.786,-0.42,0.56,-0.77,1.04
204.796,-1.02,0.59,2.11,2.42
204.806,-0.79,0.98,0.74,1.46
204.816,-0.07,-2.29,0.06,2.29
204.826,0.22,-3.09,-0.83,3.20
204.836,0.02,-0.09,2.22,2.22
204.846,-1.46,0.24,4.22,4.47
204.856,-0.62,-1.12,3.36,3.60
204.866,0.15,-1.05,0.00,1.06
204.876,0.46,-0.85,-2.18,2.39
204.886,0.34,0.25,-0.49,0.64
204.896,0.21,0.06,1.99,2.00
204.906,-1.16,-0.02,0.78,1.40
204.916,-1.13,-0.78,0.57,1.49
204.926,-0.54,-1.75,-0.12,1.83
204.936,0.39,-0.29,-0.44,0.66
204.946,0.43,0.78,1.34,1.61
204.956,-0.77,0.78,1.26,1.67
204.966,-1.18,0.07,-0.82,1.44
204.976,-0.46,-1.15,-2.15,2.48
204.986,0.03,-0.26,-1.64,1.66
204.996,0.50,0.08,-1.42,1.51
205.006,0.29,-0.07,0.45,0.54
205.016,-0.53,0.54,-1.01,1.27
205.026,-0.51,-0.41,0.06,0.66
205.036,0.47,-0.11,-0.65,0.80
205.046,0.17,-0.49,-1.62,1.70
205.056,0.36,-1.23,-1.54,2.00
205.067,-0.63,-0.34,-0.96,1.20
205.077,-0.27,0.87,-0.10,0.92
205.087,0.51,-0.27,1.49,1.60
205.097,0.14,-0.44,-0.22,0.51
205.107,-0.92,-1.13,-3.34,3.64
205.117,0.61,-0.43,-0.67,1.00
205.127,0.87,0.10,0.88,1.24
205.137,0.19,0.97,0.17,1.00
205.147,-1.05,-0.12,-1.49,1.83
205.157,-0.61,-2.07,0.46,2.21
205.167,0.72,-1.01,-0.10,1.24
205.177,0.26,-0.07,-1.24,1.27
205.187,-0.42,-0.13,0.36,0.57
205.197,-0.90,-0.43,1.67,1.95
205.207,-0.15,0.10,0.18,0.25
205.217,0.07,-0.87,-0.74,1.14
205.227,0.06,0.25,-1.23,1.25
205.237,-0.34,-0.08,0.17,0.39
205.247,-0.24,-0.77,0.96,1.25
205.257,-0.42,-0.34,-2.25,2.32
205.267,-0.58,-0.71,-0.91,1.29
205.277,-0.32,-0.93,1.48,1.78
205.287,-0.14,-0.52,0.13,0.56
205.297,-0.14,0.01,-0.15,0.21
205.307,-0.87,-0.33,-0.04,0.93
205.317,-0.73,0.44,-1.93,2.11
205.327,0.48,-0.33,-1.41,1.53
205.337,0.24,-0.53,-0.75,0.95
205.348,-0.37,-0.27,-2.43,2.47
205.358,-0.28,-0.76,-0.12,0.82
205.368,-0.40,-0.91,0.68,1.21
205.378,-0.25,-0.75,-0.92,1.21
205.388,-0.07,-0.80,-1.97,2.13
205.398,0.40,-0.73,0.07,0.84
205.408,0.43,0.42,0.21,0.64
205.418,-0.41,0.01,-0.70,0.81
205.428,-0.69,-0.73,-0.15,1.01
205.438,-1.09,-1.22,-0.49,1.70
205.448,-0.44,-0.47,-0.26,0.70
205.458,-0.11,-0.23,-0.04,0.26
205.468,-0.28,-0.11,0.39,0.49
205.478,-0.41,-0.57,0.07,0.71
205.488,-0.24,-0.92,-0.22,0.97
205.498,-1.00,-0.47,0.65,1.28
205.508,-0.81,-0.76,1.49,1.86
205.518,-0.71,-0.95,-0.27,1.22
205.528,-0.40,-0.78,-0.54,1.03
205.538,-0.07,-1.46,0.75,1.64
205.548,0.10,-0.28,1.82,1.85
205.558,-0.50,-1.08,1.03,1.57
205.568,0.07,-2.23,2.06,3.04
205.578,0.34,-1.46,-0.59,1.61
205.588,0.28,-0.64,-1.08,1.28
205.598,0.23,-0.59,-0.13,0.65
205.608,0.11,-0.39,0.13,0.43
205.618,0.43,-1.08,-0.49,1.26
205.629,-0.05,-1.26,0.12,1.26
205.638,-0.31,-0.90,-0.87,1.29
205.649,-0.48,-0.78,-0.05,0.92
205.659,-0.21,-0.50,-0.39,0.66
205.669,0.03,-0.43,-1.29,1.36
205.678,-0.64,0.05,-1.85,1.96
205.689,0.13,-0.06,-1.09,1.10
205.699,-0.27,-0.89,0.41,1.02
205.709,-0.27,-0.83,-0.89,1.25
205.719,-1.02,-1.64,-0.67,2.05
205.729,0.48,-1.77,0.92,2.05
205.739,-0.07,-0.40,0.64,0.76
205.749,0.45,-1.16,-0.20,1.26
205.759,0.42,-1.52,1.43,2.13
205.769,-0.27,-0.44,0.15,0.54
205.779,0.08,-1.82,0.87,2.02
205.789,-0.49,-1.14,-0.26,1.26
205.799,0.02,0.04,-0.58,0.58
205.809,0.52,-0.84,1.39,1.71
205.819,0.69,0.02,-0.20,0.72
205.829,-0.30,-0.18,-0.04,0.36
205.839,0.49,-1.54,0.92,1.86
205.849,-0.03,-0.31,0.02,0.31
205.859,0.09,-0.63,-0.87,1.07
205.869,0.70,-0.37,-0.08,0.79
205.879,0.00,0.57,-1.47,1.58
205.889,0.49,-0.42,-0.18,0.67
205.899,-0.76,-0.44,-1.05,1.37
205.909,-0.24,-0.30,-2.35,2.38
205.919,0.46,-1.48,0.09,1.55
205.929,0.72,-0.88,0.74,1.36
205.939,-0.00,-0.78,0.20,0.81
205.950,-0.23,-1.10,-0.43,1.20
205.960,-0.04,-0.57,-0.79,0.98
205.970,0.66,-0.37,0.09,0.76
205.980,0.69,-0.29,0.30,0.80
205.990,-0.62,-0.46,-1.93,2.08
206.000,0.23,-0.77,-1.21,1.45
206.010,0.25,-0.77,0.47,0.94
206.020,0.22,-0.59,0.32,0.71
206.030,0.53,-0.72,-0.50,1.02
206.040,0.79,-0.73,-0.17,1.09
206.050,0.11,-0.61,0.55,0.83
206.060,-0.18,-1.11,0.42,1.20
206.070,-0.42,-0.12,-1.37,1.43
206.080,-0.25,-1.08,-0.85,1.40
206.090,0.68,-0.12,-0.02,0.69
206.100,0.01,-0.12,-0.70,0.71
206.110,-0.34,-1.10,0.10,1.15
206.120,-0.24,-0.23,-0.64,0.72
206.130,-0.13,-1.33,0.77,1.54
206.140,0.46,-1.53,-0.23,1.61
206.150,-0.48,-0.67,-0.12,0.84
206.160,-0.42,-0.16,0.51,0.68
206.170,-0.35,-0.70,1.28,1.50
206.180,-0.07,0.09,-1.56,1.56
206.190,-0.31,-1.51,-0.42,1.59
206.201,0.35,-0.80,0.31,0.93
206.210,-0.15,-0.48,-0.57,0.76
206.221,0.41,-0.29,0.35,0.61
206.231,0.47,-0.92,0.28,1.07
206.241,-0.19,-0.42,-0.81,0.93
206.251,-0.18,-0.16,-0.80,0.84
206.261,-0.30,-0.27,-0.40,0.57
206.271,-0.20,-0.54,-0.73,0.93
206.281,-0.20,-0.52,-0.66,0.87
206.291,-0.06,-0.89,0.22,0.92
206.301,-0.16,-0.41,-0.48,0.66
206.311,0.16,-0.42,-0.11,0.46
206.321,0.32,-0.29,0.49,0.65
206.331,-0.10,-0.75,-0.84,1.13
206.341,-0.08,-0.94,-1.28,1.59
206.351,0.35,-0.70,-0.76,1.09
206.361,0.44,-0.23,0.32,0.59
206.371,-0.00,-0.30,0.66,0.73
206.381,-0.54,-1.20,0.46,1.39
206.391,-0.27,-0.61,-0.99,1.19
206.401,-0.32,-0.77,-0.87,1.20
206.411,0.61,-1.18,1.13,1.75
206.421,0.29,-0.50,0.46,0.74
206.431,-0.35,0.02,-0.90,0.97
206.441,-0.44,-0.71,0.36,0.91
206.451,0.53,-0.92,0.14,1.07
206.461,0.10,-0.49,-0.60,0.78
206.471,0.34,-0.08,-0.62,0.71
206.481,-0.60,-0.84,-0.29,1.07
206.491,-0.10,-0.97,0.43,1.07
206.502,0.18,-0.39,0.31,0.53
206.512,-0.16,-0.64,-0.28,0.72
206.522,0.38,-1.08,-0.30,1.18
206.532,-0.09,-0.68,-0.33,0.76
206.542,0.29,-0.89,0.08,0.94
206.552,-0.20,-0.51,0.18,0.58
206.562,-0.39,0.03,-0.70,0.81
206.572,0.09,-0.46,-0.69,0.83
206.582,1.29,-0.29,-1.55,2.04
206.592,0.25,0.24,-1.99,2.02
206.602,0.12,-2.09,1.33,2.48
206.612,-0.95,-2.11,2.82,3.65
206.622,-1.13,0.04,-1.43,1.82
206.632,0.71,-0.18,-0.05,0.74
206.642,0.72,-0.41,1.28,1.53
206.652,0.80,-0.37,-1.30,1.57
206.662,0.05,-0.96,-1.79,2.03
206.672,-0.16,-0.60,0.20,0.66
206.682,-0.89,-1.04,-0.19,1.38
206.692,0.60,-0.66,0.61,1.08
206.702,0.37,-0.33,-1.55,1.63
206.712,0.91,-0.48,-0.71,1.25
206.722,0.51,-0.82,0.82,1.27
206.732,-0.73,-0.40,0.87,1.21
206.742,-1.28,-1.11,0.00,1.70
206.752,-0.57,-0.56,-0.78,1.12
206.763,0.32,-0.78,-1.40,1.63
206.772,1.28,-0.98,-0.11,1.61
206.783,0.63,-0.22,-0.45,0.80
206.793,-0.25,-0.25,0.26,0.43
206.803,0.08,-1.48,0.97,1.77
206.812,0.06,-1.09,-0.02,1.09
206.823,0.40,-0.35,-0.32,0.62
206.833,0.30,-1.40,0.74,1.61
206.843,0.07,-1.01,-0.52,1.14
206.853,-0.17,-0.71,-1.91,2.05
206.863,1.07,-1.22,0.44,1.68
206.873,-0.18,0.01,0.23,0.30
206.883,0.01,-0.25,-0.13,0.28
206.893,0.83,-1.20,2.06,2.53
206.903,0.45,-1.27,-0.52,1.45
206.913,0.05,-1.92,-1.60,2.50
206.923,0.16,-0.80,-1.54,1.75
206.933,0.29,0.05,0.95,0.99
206.943,1.37,-0.46,0.81,1.66
206.953,0.40,-0.45,-1.65,1.76
206.963,-0.57,-0.73,-0.60,1.11
206.973,0.15,-1.76,1.77,2.50
206.983,-0.09,-0.41,-0.40,0.58
206.993,0.26,-1.24,-1.39,1.88
207.003,0.24,-1.73,-0.40,1.79
207.013,0.03,0.31,-0.83,0.89
207.023,0.26,-0.56,0.25,0.67
207.033,0.06,-0.83,0.19,0.85
207.043,0.17,-0.83,-1.51,1.73
207.053,0.39,-1.10,0.36,1.22
207.063,0.54,-1.68,0.25,1.78
207.074,0.39,-0.30,-0.66,0.82
207.084,0.10,-0.54,-1.86,1.94
207.093,0.23,-1.99,0.40,2.04
207.104,0.76,-0.17,-0.65,1.01
207.114,0.28,0.28,-0.83,0.92
207.124,0.42,-1.08,0.46,1.25
207.134,0.55,-1.94,-0.51,2.08
207.144,0.17,-1.23,-0.26,1.27
207.154,0.50,-0.90,1.20,1.58
207.164,0.01,-0.40,-0.88,0.96
207.174,0.33,-0.96,-1.31,1.66
207.184,1.21,-0.66,0.31,1.41
207.194,-0.00,-0.41,-0.13,0.43
207.204,-0.13,-1.40,-1.60,2.13
207.214,0.33,-1.17,-0.59,1.35
207.224,0.56,-0.65,0.76,1.15
207.234,0.24,-0.95,0.47,1.09
207.244,0.11,-0.78,-1.26,1.49
207.254,0.31,-1.58,-1.14,1.98
207.264,0.67,-1.04,0.21,1.26
207.274,-0.05,-0.71,-0.15,0.73
207.284,-0.16,-1.05,0.16,1.07
207.294,0.63,-1.43,0.24,1.58
207.304,0.39,-1.23,-0.48,1.38
207.314,-0.33,-0.82,-0.90,1.26
207.324,0.19,-0.91,0.29,0.97
207.335,1.00,-0.84,0.12,1.31
207.344,0.52,-1.35,-0.02,1.45
207.354,-0.45,-0.94,-0.82,1.33
207.364,-0.20,-1.22,-0.31,1.27
207.374,-0.04,-0.89,-0.46,1.00
207.385,0.84,-0.61,-0.24,1.06
207.395,0.58,-0.72,-0.74,1.18
207.405,0.12,-1.49,-0.99,1.79
207.415,0.16,-1.18,-0.05,1.19
207.425,0.35,-1.15,1.24,1.73
207.435,-0.41,-0.44,0.07,0.61
207.445,0.23,-1.10,-1.45,1.83
207.455,1.29,-1.72,-0.87,2.32
207.465,0.74,-1.11,-1.08,1.71
207.475,-0.20,-0.13,-0.14,0.28
207.485,-0.41,-0.53,0.71,0.97
207.495,0.65,-1.85,0.39,2.00
207.505,0.79,-2.10,-1.59,2.75
207.515,0.08,-0.60,-0.82,1.02
207.525,0.32,-0.74,1.09,1.36
207.535,0.59,-1.13,0.61,1.41
207.545,0.35,-0.71,-1.37,1.58
207.555,-0.66,-0.60,-1.08,1.40
207.565,0.28,-1.32,0.93,1.64
207.575,0.15,-0.93,-0.54,1.09
207.585,0.03,-1.19,0.04,1.19
207.595,-0.31,-0.86,-0.06,0.92
207.605,0.09,-0.94,0.91,1.31
207.615,0.71,-1.37,0.28,1.57
207.625,0.02,-0.73,-0.79,1.07
207.636,-0.82,-0.81,-0.63,1.31
207.646,-0.09,-1.30,0.08,1.31
207.656,0.07,-1.22,0.02,1.22
207.666,0.23,-0.64,0.21,0.71
207.676,-0.32,-1.04,0.46,1.18
207.686,0.31,-1.64,0.59,1.77
207.696,0.38,-1.23,-0.26,1.31
207.706,0.31,-0.91,-0.41,1.05
207.716,-0.03,-1.41,0.57,1.52
207.726,0.23,-0.86,0.01,0.89
207.736,0.33,-0.79,-1.19,1.47
207.746,0.53,-1.25,-0.73,1.54
207.756,0.24,-0.18,-0.70,0.76
207.766,0.89,-1.07,0.00,1.39
207.776,1.09,-1.82,0.58,2.20
207.786,-0.28,-1.66,-0.69,1.82
207.796,-0.54,0.15,-0.73,0.92
207.806,0.56,-0.27,0.31,0.70
207.816,1.21,-1.65,-0.24,2.05
207.826,0.65,-0.86,-2.20,2.45
207.836,-0.71,-0.44,-1.11,1.38
207.846,0.25,-1.38,1.11,1.79
207.856,0.03,-0.80,-0.54,0.96
207.866,0.40,-1.00,-1.53,1.87
207.876,0.32,-1.22,-0.01,1.26
207.886,0.52,-1.16,0.64,1.43
207.897,0.77,-1.40,0.68,1.74
207.907,-0.68,-1.21,-0.56,1.50
207.916,-0.45,-1.17,0.13,1.26
207.926,-0.23,-1.36,0.23,1.40
207.937,0.34,-1.10,-0.42,1.22
207.947,0.62,-0.49,-0.68,1.04
207.957,0.36,-1.25,0.61,1.44
207.967,0.01,-2.17,1.29,2.53
207.977,0.32,-1.29,1.12,1.74
207.987,-0.94,-0.92,-0.37,1.36
207.997,0.05,-1.89,0.32,1.92
208.007,0.95,-1.46,0.22,1.76
208.017,0.31,0.03,-1.01,1.06
208.027,-0.14,-1.06,0.12,1.08
208.037,-0.31,-1.10,1.04,1.54
208.047,-0.09,-0.89,-0.44,1.00
208.057,-0.17,-1.58,-0.81,1.78
208.067,0.19,-1.52,-1.11,1.89
208.077,0.62,-1.25,-0.39,1.45
208.087,1.11,-0.52,1.12,1.66
208.097,-0.08,-0.66,-0.45,0.80
208.107,-0.68,-1.48,-1.50,2.22
208.117,-0.19,-1.33,-2.82,3.13
208.127,1.15,-0.38,-1.07,1.62
208.137,0.48,-0.56,-1.54,1.71
208.147,0.38,-0.91,-1.76,2.01
208.157,0.39,-1.40,-1.24,1.91
208.167,0.58,-1.34,-0.18,1.47
208.177,-0.29,-1.37,-0.11,1.41
208.188,-0.20,-1.21,-0.30,1.26
208.198,-0.30,-1.38,-1.47,2.04
208.208,0.81,-1.08,-0.86,1.61
208.218,-0.23,-0.92,-0.60,1.12
208.228,0.04,-0.45,-0.67,0.81
208.238,0.34,-1.59,-0.38,1.67
208.248,0.75,-1.71,-0.88,2.06
208.258,0.08,-1.55,-1.25,1.99
208.268,0.68,-1.80,0.67,2.03
208.278,0.87,-1.40,0.35,1.68
208.288,0.44,-1.26,0.10,1.34
208.298,-0.27,-2.23,0.46,2.29
208.308,0.03,-0.86,-0.04,0.86
208.318,-0.48,-0.94,-1.36,1.72
208.328,0.08,-2.12,-0.24,2.13
208.338,0.21,-0.86,-0.47,1.00
208.348,0.34,-0.79,-0.24,0.90
208.358,0.51,-1.97,-0.27,2.05
208.368,0.19,-1.42,-1.49,2.07
208.378,-0.20,-0.56,-0.60,0.84
208.388,0.24,-1.85,0.32,1.89
208.398,0.01,-1.26,-1.17,1.71
208.408,-0.76,-1.08,-2.38,2.73
208.418,-0.43,-0.57,-0.24,0.75
208.428,0.16,-0.63,0.17,0.67
208.438,0.12,-1.71,-1.05,2.01
208.448,-0.52,-1.55,-1.95,2.55
208.458,-0.12,-1.20,-0.94,1.53
208.468,0.58,-1.73,0.25,1.85
208.478,1.22,-1.78,-0.17,2.17
208.489,-0.24,-2.14,-0.28,2.17
208.499,-0.11,-2.10,-0.07,2.10
208.509,0.26,-1.31,0.31,1.37
208.519,-0.09,-2.34,0.59,2.41
208.529,-0.43,-2.15,-0.16,2.20
208.539,-0.18,-1.68,0.14,1.70
208.549,0.87,-1.96,0.43,2.18
208.559,1.10,-1.69,0.30,2.04
208.569,0.39,-1.44,0.04,1.49
208.579,0.02,-2.34,0.28,2.35
208.589,0.52,-1.18,-0.78,1.51
208.599,-0.08,-1.19,-1.28,1.75
208.609,-0.11,-1.27,-0.89,1.56
208.619,0.57,-0.97,0.00,1.13
208.629,0.55,-1.69,0.12,1.78
208.639,-0.05,-1.56,-1.18,1.95
208.649,-0.52,-0.65,-1.53,1.74
208.659,-0.27,-0.71,-0.64,0.99
208.669,0.98,-1.18,-1.24,1.98
208.679,0.49,-1.26,-2.25,2.63
208.689,-0.03,-1.91,-0.92,2.12
208.699,-0.19,-1.28,0.42,1.36
208.709,-0.04,-1.48,0.52,1.57
208.719,0.00,-1.67,-0.54,1.76
208.729,-0.37,-1.37,-1.30,1.92
208.739,0.18,-1.48,-0.12,1.50
208.749,0.12,-1.32,-0.17,1.34
208.759,-0.18,-2.14,-0.48,2.20
208.770,-0.09,-1.44,-1.08,1.80
208.780,0.40,-1.12,-0.25,1.22
